Date,p.1,p.2,p.3,p.4,p.5,p.6,p.7,p.8,p.9,evap.1,evap.2,evap.3,evap.4,evap.5,evap.6,evap.7,evap.8,evap.9,diff.1,diff.2,diff.3,diff.4,diff.5,diff.6,diff.7,diff.8,diff.9,sm.1,sm.2,sm.3,sm.4,sm.5,sm.6,sm.7,sm.8,sm.9
2010-03-21,7.4351,8.5759,6.2313,5.8851,5.6491,4.1542,3.6664,3.8552,2.7144,1.7368,1.7322,1.9254,1.9423,2.0485,2.1348,2.2048,2.2228,2.2014,5.6983,6.8437,4.3059,3.9428,3.6006,2.0194,1.4616,1.6324,0.513,0.3393,0.3393,0.3278,0.3179,0.3179,0.3194,0.3194,0.3194,0.3143
2010-03-22,0,0,0,0,0,0,0,0,0,1.9392,1.8998,2.0195,2.0299,2.3754,2.5693,2.6816,2.632,2.6697,-1.9392,-1.8998,-2.0195,-2.0299,-2.3754,-2.5693,-2.6816,-2.632,-2.6697,0.3737,0.3737,0.3574,0.3395,0.3395,0.3378,0.3378,0.3378,0.3346
2010-03-23,0,0,0,0,0,0,0,0,0,1.7878,1.8001,1.9609,1.9839,2.1849,2.3092,2.458,2.471,2.4535,-1.7878,-1.8001,-1.9609,-1.9839,-2.1849,-2.3092,-2.458,-2.471,-2.4535,0.3511,0.3511,0.339,0.3283,0.3283,0.3278,0.3278,0.3278,0.3198
2010-03-24,0,0,0,0,0,0,0,0,0,3.1188,3.1213,3.2833,3.3046,3.3843,3.4237,3.3287,3.344,3.3053,-3.1188,-3.1213,-3.2833,-3.3046,-3.3843,-3.4237,-3.3287,-3.344,-3.3053,0.3475,0.3475,0.3357,0.3248,0.3248,0.3245,0.3245,0.3245,0.316
2010-03-25,1.7545,2.8009,1.1487,1.0307,1.2274,0.8497,0,0,0.8497,2.4366,2.406,2.5725,2.5802,2.7725,3.038,3.1341,3.1027,3.0809,-0.6821,0.3949,-1.4238,-1.5495,-1.5451,-2.1883,-3.1341,-3.1027,-2.2312,0.3468,0.3468,0.3353,0.3254,0.3254,0.3263,0.3263,0.3263,0.3193
2010-03-26,0,1.0228,0,0,0.5429,0,0,0,0,1.8065,1.7596,1.9314,1.9346,2.2327,2.4734,2.6182,2.5319,2.6748,-1.8065,-0.7368,-1.9314,-1.9346,-1.6898,-2.4734,-2.6182,-2.5319,-2.6748,0.353,0.353,0.3393,0.3267,0.3267,0.3267,0.3267,0.3267,0.3188
2010-03-27,0,0,0,0,0,0,0,0,0,2.7536,2.7513,2.9144,2.9207,3.0393,3.0808,3.0676,3.0681,3.0445,-2.7536,-2.7513,-2.9144,-2.9207,-3.0393,-3.0808,-3.0676,-3.0681,-3.0445,0.3573,0.3573,0.3417,0.3281,0.3281,0.326,0.326,0.326,0.317
2010-03-28,7.199,6.7348,7.4508,7.4666,8.5051,8.1668,6.5618,5.8851,9.1031,2.9525,2.8734,3.0028,3.0074,2.9204,3.0979,3.0549,3.1435,3.0105,4.2465,3.8614,4.448,4.4592,5.5847,5.0689,3.5069,2.7416,6.0926,0.3498,0.3498,0.3345,0.3209,0.3209,0.3208,0.3208,0.3208,0.312
2010-03-29,6.4201,6.6168,6.5775,6.546,6.0661,5.7671,6.2706,6.7034,4.107,1.8644,1.7886,1.8293,1.817,1.6757,2.1786,2.2849,2.3511,2.0657,4.5557,4.8282,4.7482,4.729,4.3904,3.5885,3.9857,4.3523,2.0413,0.3688,0.3688,0.3567,0.3468,0.3468,0.3492,0.3492,0.3492,0.3468
2010-03-30,0,0,0,0,0.5114,0,0,0,0,2.1678,2.1101,2.1956,2.183,2.2974,2.5,2.4805,2.537,2.4634,-2.1678,-2.1101,-2.1956,-2.183,-1.786,-2.5,-2.4805,-2.537,-2.4634,0.3595,0.3595,0.3464,0.3364,0.3364,0.3383,0.3383,0.3383,0.3308
2010-03-31,0.4642,0,0,0,0,0,0,0,0,2.1082,2.113,2.1832,2.1851,2.3524,2.5334,2.6724,2.6881,2.6572,-1.644,-2.113,-2.1832,-2.1851,-2.3524,-2.5334,-2.6724,-2.6881,-2.6572,0.3651,0.3651,0.3506,0.3382,0.3382,0.3403,0.3403,0.3403,0.334
2010-04-01,0,0,0,0,0,0,0,0,0,2.1427,2.1596,2.2498,2.2784,2.5177,2.6784,2.7958,2.804,2.8144,-2.1427,-2.1596,-2.2498,-2.2784,-2.5177,-2.6784,-2.7958,-2.804,-2.8144,0.359,0.359,0.3448,0.3318,0.3318,0.3314,0.3314,0.3314,0.3231
2010-04-02,4.0677,5.6963,4.5004,4.5869,3.6664,5.9245,5.3973,5.0905,4.7364,1.7122,1.6218,1.6432,1.6361,1.6782,1.8142,1.8717,1.8895,1.8125,2.3555,4.0745,2.8572,2.9508,1.9882,4.1103,3.5256,3.201,2.9239,0.3646,0.3646,0.3463,0.3293,0.3293,0.3302,0.3302,0.3302,0.3229
2010-04-03,0,0,0,0,0,0,0,0,0,2.0683,2.0592,2.1943,2.2111,2.3825,2.5373,2.6481,2.6699,2.5852,-2.0683,-2.0592,-2.1943,-2.2111,-2.3825,-2.5373,-2.6481,-2.6699,-2.5852,0.3919,0.3919,0.3648,0.3384,0.3384,0.3387,0.3387,0.3387,0.3321
2010-04-04,0,0,0,0,0,0,0,0,0.6137,3.0783,3.0403,3.1346,3.1752,3.3247,3.4452,3.3618,3.3743,3.3112,-3.0783,-3.0403,-3.1346,-3.1752,-3.3247,-3.4452,-3.3618,-3.3743,-2.6975,0.3764,0.3764,0.3485,0.3323,0.3323,0.3325,0.3325,0.3325,0.3256
2010-04-05,1.6365,2.6357,1.2274,1.1015,0.8733,0.535,0.653,0.5586,0.7789,2.0477,2.0343,2.1123,2.1433,2.3631,2.5947,2.6824,2.6976,2.638,-0.4112,0.6014,-0.8849,-1.0418,-1.4898,-2.0597,-2.0294,-2.139,-1.8591,0.3698,0.3698,0.3447,0.3299,0.3299,0.3301,0.3301,0.3301,0.323
2010-04-06,0,0.9048,0.3068,0,0.7868,0.6688,0.952,0.9599,0.6058,2.3221,2.2258,2.1156,2.1253,2.2962,2.5579,2.7778,2.8047,2.6354,-2.3221,-1.321,-1.8088,-2.1253,-1.5094,-1.8891,-1.8258,-1.8448,-2.0296,0.3563,0.3563,0.3401,0.3262,0.3262,0.3275,0.3275,0.3275,0.3216
2010-04-07,0,0,0,0.2832,1.3926,0,0,0,1.8568,2.4974,2.4858,2.5505,2.5889,2.7405,2.8175,2.8945,2.8879,2.8509,-2.4974,-2.4858,-2.5505,-2.3057,-1.3479,-2.8175,-2.8945,-2.8879,-0.9941,0.3662,0.3662,0.3505,0.3363,0.3363,0.3378,0.3378,0.3378,0.3321
2010-04-08,1.0779,0.9756,0.9599,1.0071,1.1015,0.3462,1.5657,1.7309,0,2.3548,2.3193,2.2726,2.2789,2.5526,3.041,3.1486,3.1996,2.9252,-1.2769,-1.3437,-1.3127,-1.2718,-1.4511,-2.6948,-1.5829,-1.4687,-2.9252,0.3596,0.3596,0.3451,0.3321,0.3321,0.3326,0.3326,0.3326,0.325
2010-04-09,0,0,0,0,0,0,0,0,0,2.5364,2.4889,2.546,2.568,2.7649,2.9872,3.1311,3.1584,3.0558,-2.5364,-2.4889,-2.546,-2.568,-2.7649,-2.9872,-3.1311,-3.1584,-3.0558,0.3513,0.3513,0.3362,0.3238,0.3238,0.3268,0.3268,0.3268,0.3204
2010-04-10,0,0,0,0,0,0,0,0,0,3.4952,3.4749,3.4786,3.5129,3.6798,3.86,3.9215,3.9348,3.82,-3.4952,-3.4749,-3.4786,-3.5129,-3.6798,-3.86,-3.9215,-3.9348,-3.82,0.3485,0.3485,0.3341,0.3228,0.3228,0.3244,0.3244,0.3244,0.3172
2010-04-11,0,0,0,0,0,0,0,0,0,3.3617,3.3033,3.3872,3.4265,3.3954,3.4907,3.3947,3.4163,3.3949,-3.3617,-3.3033,-3.3872,-3.4265,-3.3954,-3.4907,-3.3947,-3.4163,-3.3949,0.3471,0.3471,0.3329,0.3212,0.3212,0.3231,0.3231,0.3231,0.3163
2010-04-12,13.9968,12.7301,11.9276,11.1487,8.0881,4.2958,2.5492,2.8953,4.1385,2.6721,2.676,2.5517,2.5485,2.5904,2.6091,2.6668,2.6726,2.7705,11.3247,10.0541,9.3759,8.6002,5.4977,1.6867,-0.1176,0.2227,1.368,0.3534,0.3534,0.3428,0.3328,0.3328,0.3282,0.3282,0.3282,0.3209
2010-04-13,0,1.1251,0.834,0.8497,1.5185,1.4083,1.2195,1.1566,1.4713,1.5197,1.1992,0.8623,0.9542,1.6829,2.0453,2.1501,2.1992,2.0032,-1.5197,-0.0741,-0.0283,-0.1045,-0.1644,-0.637,-0.9306,-1.0426,-0.5319,0.3646,0.3646,0.3497,0.3354,0.3354,0.3327,0.3327,0.3327,0.3244
2010-04-14,0,0,0,0,0,0,0,0,0,3.3291,3.3216,3.378,3.3939,3.5997,3.6959,3.7933,3.8024,3.7795,-3.3291,-3.3216,-3.378,-3.3939,-3.5997,-3.6959,-3.7933,-3.8024,-3.7795,0.3673,0.3673,0.3512,0.3356,0.3356,0.3348,0.3348,0.3348,0.3294
2010-04-15,0,0,0,0,0,0,0,0,0,4.4419,4.4268,4.4116,4.3872,4.3774,4.2899,4.0496,4.0357,4.1095,-4.4419,-4.4268,-4.4116,-4.3872,-4.3774,-4.2899,-4.0496,-4.0357,-4.1095,0.3506,0.3506,0.3347,0.3198,0.3198,0.3195,0.3195,0.3195,0.3125
2010-04-16,1.2038,1.2746,0.4799,0.4878,0,0,0,0,0,4.5449,4.4641,4.5429,4.5555,4.5258,4.4175,4.2271,4.254,4.3373,-3.3411,-3.1895,-4.063,-4.0677,-4.5258,-4.4175,-4.2271,-4.254,-4.3373,0.346,0.346,0.3306,0.3163,0.3163,0.3173,0.3173,0.3173,0.3104
2010-04-17,17.2699,15.1613,14.3666,13.7293,10.4091,6.1998,5.1062,5.6019,4.6027,3.6911,3.6886,3.8069,3.8301,4.2277,4.4748,4.6815,4.6824,4.644,13.5788,11.4727,10.5597,9.8992,6.1814,1.725,0.4247,0.9195,-0.0413,0.3555,0.3555,0.3557,0.3558,0.3558,0.3683,0.3683,0.3683,0.3803
2010-04-18,0,0,0,0,0,0,0,0,0,3.4511,3.4483,3.4467,3.4585,3.6932,3.808,3.9521,3.9567,3.9454,-3.4511,-3.4483,-3.4467,-3.4585,-3.6932,-3.808,-3.9521,-3.9567,-3.9454,0.3543,0.3543,0.336,0.3123,0.3123,0.3128,0.3128,0.3128,0.3088
2010-04-19,0,0,0,0,0,0,0,0,0,5.1896,5.0804,5.0943,5.1157,5.4444,5.524,5.4886,5.5109,5.5411,-5.1896,-5.0804,-5.0943,-5.1157,-5.4444,-5.524,-5.4886,-5.5109,-5.5411,0.3492,0.3492,0.3333,0.3159,0.3159,0.3124,0.3124,0.3124,0.3008
2010-04-20,0,0,0,0,0,0,0,0,0,4.3697,4.2575,4.2078,4.2136,4.4512,4.5033,4.4092,4.4195,4.4072,-4.3697,-4.2575,-4.2078,-4.2136,-4.4512,-4.5033,-4.4092,-4.4195,-4.4072,0.3378,0.3378,0.3213,0.3038,0.3038,0.3008,0.3008,0.3008,0.2902
2010-04-21,0.3619,0.5743,0,0,0,0,0,0,0,2.5857,2.5222,2.2197,2.1968,2.0788,2.1895,2.1752,2.2395,2.3191,-2.2238,-1.9479,-2.2197,-2.1968,-2.0788,-2.1895,-2.1752,-2.2395,-2.3191,0.3364,0.3364,0.3222,0.3064,0.3064,0.3033,0.3033,0.3033,0.316
2010-04-22,7.0338,9.8741,5.0905,4.406,3.6507,0,0,0,0,2.0756,2.0464,2.3471,2.4352,2.8178,3.2641,3.5591,3.6045,3.6025,4.9582,7.8277,2.7434,1.9708,0.8329,-3.2641,-3.5591,-3.6045,-3.6025,0.3449,0.3449,0.3291,0.313,0.313,0.3105,0.3105,0.3105,0.2986
2010-04-23,0,0,0,0,0,0,0,0,0,3.9106,3.8447,3.7713,3.7976,3.9981,4.1393,4.1568,4.1944,4.1314,-3.9106,-3.8447,-3.7713,-3.7976,-3.9981,-4.1393,-4.1568,-4.1944,-4.1314,0.3438,0.3438,0.3247,0.3048,0.3048,0.3002,0.3002,0.3002,0.2883
2010-04-24,0,0,0,0,0,0,0,0,0,2.9687,2.8401,2.8097,2.8117,3.0507,3.4583,3.7034,3.7431,3.7843,-2.9687,-2.8401,-2.8097,-2.8117,-3.0507,-3.4583,-3.7034,-3.7431,-3.7843,0.3401,0.3401,0.3188,0.2973,0.2973,0.2937,0.2937,0.2937,0.2818
2010-04-25,0,0,0,0,0,0,0,0,0,3.0134,2.9436,3.1054,3.1571,3.3298,3.4666,3.4807,3.5118,3.4541,-3.0134,-2.9436,-3.1054,-3.1571,-3.3298,-3.4666,-3.4807,-3.5118,-3.4541,0.3356,0.3356,0.3119,0.2902,0.2902,0.2874,0.2874,0.2874,0.2766
2010-04-26,1.5185,1.3139,0.8576,0.9127,0.9205,0.7946,0,0,1.0621,4.7339,4.6901,4.6041,4.5768,4.905,4.988,4.7795,4.7978,4.8295,-3.2154,-3.3762,-3.7465,-3.6641,-3.9845,-4.1934,-4.7795,-4.7978,-3.7674,0.3306,0.3306,0.3095,0.2879,0.2879,0.2843,0.2843,0.2843,0.2715
2010-04-27,21.5657,24.461,22.8167,22.2423,21.8725,23.7215,18.7097,17.6711,19.2998,2.3762,2.3655,2.251,2.2576,2.5248,2.6369,2.6982,2.6657,2.821,19.1895,22.0955,20.5657,19.9847,19.3477,21.0846,16.0115,15.0054,16.4788,0.3219,0.3219,0.301,0.2802,0.2802,0.277,0.277,0.277,0.2655
2010-04-28,0.9835,0.3462,2.1086,2.3525,1.8411,1.8175,2.0535,1.8725,2.5964,2.548,2.3434,2.572,2.6955,3.1076,3.5476,3.7221,3.7551,3.6434,-1.5645,-1.9972,-0.4634,-0.343,-1.2665,-1.7301,-1.6686,-1.8826,-1.047,0.3734,0.3734,0.3614,0.3458,0.3458,0.3356,0.3356,0.3356,0.3141
2010-04-29,3.3989,6.4201,2.4233,2.1086,1.8725,1.6837,1.4555,1.5106,1.3139,2.178,1.9972,2.1028,2.205,2.6693,2.9797,3.0725,3.0993,3.0397,1.2209,4.4229,0.3205,-0.0964,-0.7968,-1.296,-1.617,-1.5887,-1.7258,0.3478,0.3478,0.3355,0.3246,0.3246,0.3231,0.3231,0.3231,0.3048
2010-04-30,3.0212,3.8788,1.4005,1.1644,0.7632,0,0,0,0,2.3442,2.2504,2.6193,2.7608,3.006,3.4339,3.5668,3.5935,3.5105,0.677,1.6284,-1.2188,-1.5964,-2.2428,-3.4339,-3.5668,-3.5935,-3.5105,0.3617,0.3617,0.3449,0.3307,0.3307,0.3303,0.3303,0.3303,0.3126
2010-05-01,7.8993,10.3462,6.727,6.0739,5.0197,0,0,0,0,2.4023,2.2298,2.3462,2.3961,2.8333,3.2444,3.4643,3.4828,3.3879,5.497,8.1164,4.3808,3.6778,2.1864,-3.2444,-3.4643,-3.4828,-3.3879,0.3618,0.3618,0.3419,0.3246,0.3246,0.3219,0.3219,0.3219,0.3022
2010-05-02,7.1676,8.6074,5.5311,5.1455,3.1235,0,0,0,0,3.1215,3.0345,3.0692,3.1344,3.3102,3.676,3.9468,3.9678,3.9047,4.0461,5.5729,2.4619,2.0111,-0.1867,-3.676,-3.9468,-3.9678,-3.9047,0.3719,0.3719,0.3535,0.3327,0.3327,0.325,0.325,0.325,0.2982
2010-05-03,3.2887,4.2643,3.3045,3.0999,2.0928,1.3847,0.8497,0.8891,0.771,2.6482,2.5176,2.6237,2.683,2.9258,3.3982,3.676,3.6939,3.5365,0.6405,1.7467,0.6808,0.4169,-0.833,-2.0135,-2.8263,-2.8048,-2.7655,0.3602,0.3602,0.3407,0.3212,0.3212,0.3161,0.3161,0.3161,0.2932
2010-05-04,0.4563,0,0,0,0,0,0,0,0,2.89,2.8619,2.8972,2.9414,3.2147,3.5534,3.7761,3.7885,3.725,-2.4337,-2.8619,-2.8972,-2.9414,-3.2147,-3.5534,-3.7761,-3.7885,-3.725,0.3522,0.3522,0.3291,0.3068,0.3068,0.3009,0.3009,0.3009,0.2763
2010-05-05,2.4075,3.3202,1.2903,1.0936,1.0071,0.3934,0,0,0.3226,2.7797,2.7137,2.6676,2.6643,2.6834,2.7693,2.6717,2.6905,2.5274,-0.3722,0.6065,-1.3773,-1.5707,-1.6763,-2.3759,-2.6717,-2.6905,-2.2048,0.3482,0.3482,0.3252,0.3018,0.3018,0.2955,0.2955,0.2955,0.2712
2010-05-06,4.3745,5.5783,4.3116,4.1385,3.0606,0,0,0,0,2.2701,2.1408,2.141,2.1952,2.5144,2.7628,2.9581,2.9763,2.8646,2.1044,3.4375,2.1706,1.9433,0.5462,-2.7628,-2.9581,-2.9763,-2.8646,0.3591,0.3591,0.3289,0.3023,0.3023,0.2936,0.2936,0.2936,0.2694
2010-05-07,0,0,0,0,0,0,0,0,0,3.5066,3.534,3.6072,3.6465,3.9452,4.0546,4.1425,4.1238,4.0858,-3.5066,-3.534,-3.6072,-3.6465,-3.9452,-4.0546,-4.1425,-4.1238,-4.0858,0.3596,0.3596,0.3362,0.3078,0.3078,0.2983,0.2983,0.2983,0.2727
2010-05-08,1.4555,0.8025,1.8332,1.9591,1.4241,2.5728,2.8875,3.037,1.8804,2.5046,2.4961,2.6489,2.6859,2.9392,3.1045,3.2252,3.2049,3.2409,-1.0491,-1.6936,-0.8157,-0.7268,-1.5151,-0.5317,-0.3377,-0.1679,-1.3605,0.3482,0.3482,0.3251,0.2988,0.2988,0.2908,0.2908,0.2908,0.2651
2010-05-09,0,0,0,0,0,0,0,0,0,3.609,3.6005,3.6693,3.7034,3.9705,4.1008,4.2411,4.23,4.2226,-3.609,-3.6005,-3.6693,-3.7034,-3.9705,-4.1008,-4.2411,-4.23,-4.2226,0.3449,0.3449,0.3242,0.3016,0.3016,0.2936,0.2936,0.2936,0.2651
2010-05-10,0,0,0,0,0,0,0,0,0,3.8662,3.7789,3.6242,3.598,3.7807,3.7197,3.7378,3.6922,3.8787,-3.8662,-3.7789,-3.6242,-3.598,-3.7807,-3.7197,-3.7378,-3.6922,-3.8787,0.3377,0.3377,0.3165,0.294,0.294,0.2885,0.2885,0.2885,0.2623
2010-05-11,0,0,0,0,0,0,0,0,0,4.7621,4.5871,4.5704,4.5744,4.9214,5.1443,5.1661,5.1489,5.127,-4.7621,-4.5871,-4.5704,-4.5744,-4.9214,-5.1443,-5.1661,-5.1489,-5.127,0.3633,0.3633,0.3421,0.3139,0.3139,0.2955,0.2955,0.2955,0.2657
2010-05-12,0,0,0,0,0,0,0,0,0,4.5864,4.4505,4.4143,4.4358,4.7205,4.9355,5.0629,5.0448,4.9956,-4.5864,-4.4505,-4.4143,-4.4358,-4.7205,-4.9355,-5.0629,-5.0448,-4.9956,0.3311,0.3311,0.3092,0.2859,0.2859,0.2801,0.2801,0.2801,0.2561
2010-05-13,0,0,0,0,0,0,0,0,0,4.6504,4.5978,4.6241,4.6616,4.9286,5.0451,5.2294,5.2065,5.2375,-4.6504,-4.5978,-4.6241,-4.6616,-4.9286,-5.0451,-5.2294,-5.2065,-5.2375,0.3316,0.3316,0.3102,0.2865,0.2865,0.2797,0.2797,0.2797,0.2545
2010-05-14,0.8261,1.3139,0,0,0.3462,0,0,0,0,5.3913,5.3142,5.3573,5.4149,5.6324,5.7263,5.7477,5.7206,5.7111,-4.5652,-4.0003,-5.3573,-5.4149,-5.2862,-5.7263,-5.7477,-5.7206,-5.7111,0.325,0.325,0.3033,0.2797,0.2797,0.2734,0.2734,0.2734,0.2495
2010-05-15,0,0,0,0,0,0,0,0,0,5.7949,5.794,5.7495,5.7672,5.9055,5.9201,5.8165,5.7901,5.7816,-5.7949,-5.794,-5.7495,-5.7672,-5.9055,-5.9201,-5.8165,-5.7901,-5.7816,0.3195,0.3195,0.2973,0.2735,0.2735,0.2669,0.2669,0.2669,0.244
2010-05-16,0,0,0,0,0,0,0,0,0,6.0983,5.959,5.9138,5.9433,5.9871,5.8854,5.2228,5.2008,5.1234,-6.0983,-5.959,-5.9138,-5.9433,-5.9871,-5.8854,-5.2228,-5.2008,-5.1234,0.3124,0.3124,0.2906,0.2675,0.2675,0.2611,0.2611,0.2611,0.2388
2010-05-17,0.4563,0.4012,0.7868,0.9599,1.2824,4.3116,4.76,5.059,3.8316,5.4376,5.4134,5.3248,5.3053,5.2527,5.1257,5.0581,5.0544,5.1084,-4.9813,-5.0122,-4.538,-4.3454,-3.9703,-0.8141,-0.2981,0.0046,-1.2768,0.3069,0.3069,0.2852,0.2619,0.2619,0.2555,0.2555,0.2555,0.2341
2010-05-18,2.1636,1.6129,2.085,2.0456,2.0378,3.8552,4.6341,4.8387,4.0126,2.6238,2.498,2.0779,2.0815,2.2289,2.4703,2.7798,2.793,2.6378,-0.4602,-0.8851,0.0071,-0.0359,-0.1911,1.3849,1.8543,2.0457,1.3748,0.3027,0.3027,0.286,0.2707,0.2707,0.2701,0.2701,0.2701,0.2424
2010-05-19,4.225,5.2714,4.3981,4.2407,4.044,3.7687,3.3517,3.4225,2.9504,5.0495,4.9945,4.8826,4.8936,5.1481,5.2843,5.4549,5.3964,5.4656,-0.8245,0.2769,-0.4845,-0.6529,-1.1041,-1.5156,-2.1032,-1.9739,-2.5152,0.3089,0.3089,0.2942,0.2832,0.2832,0.2892,0.2892,0.2892,0.2719
2010-05-20,0,0,0,0,1.4555,0.9441,0.5429,0.4957,0.8891,3.0122,3.0022,2.8792,2.9064,3.1658,3.5565,3.8294,3.8431,3.6467,-3.0122,-3.0022,-2.8792,-2.9064,-1.7103,-2.6124,-3.2865,-3.3474,-2.7576,0.353,0.353,0.3422,0.3322,0.3322,0.3288,0.3288,0.3288,0.3081
2010-05-21,0,0,0,0,0,0,0,0,0,3.5302,3.4907,3.5146,3.55,3.7196,3.8104,3.8247,3.8084,3.7996,-3.5302,-3.4907,-3.5146,-3.55,-3.7196,-3.8104,-3.8247,-3.8084,-3.7996,0.3076,0.3076,0.2908,0.2765,0.2765,0.2778,0.2778,0.2778,0.2585
2010-05-22,3.1392,2.856,3.1314,3.0291,2.3761,2.3603,2.0063,2.1322,1.8411,3.6199,3.5872,3.6006,3.6599,3.8727,4.26,4.5057,4.5135,4.4417,-0.4807,-0.7312,-0.4692,-0.6308,-1.4966,-1.8997,-2.4994,-2.3813,-2.6006,0.3307,0.3307,0.3086,0.2845,0.2845,0.2777,0.2777,0.2777,0.2558
2010-05-23,0,0,0,0,0,0,0,0,0,3.7442,3.6823,3.5556,3.5691,3.7251,3.9334,4.1368,4.1432,4.0727,-3.7442,-3.6823,-3.5556,-3.5691,-3.7251,-3.9334,-4.1368,-4.1432,-4.0727,0.3065,0.3065,0.2876,0.2702,0.2702,0.2698,0.2698,0.2698,0.2475
2010-05-24,0,0,0,0,0,0,0,0,0,3.263,3.2191,3.4718,3.5731,3.9714,4.2496,4.5295,4.5185,4.5636,-3.263,-3.2191,-3.4718,-3.5731,-3.9714,-4.2496,-4.5295,-4.5185,-4.5636,0.3045,0.3045,0.2846,0.2651,0.2651,0.2623,0.2623,0.2623,0.2394
2010-05-25,0,0,0,0,0,0,0,0,0,5.1368,5.1326,4.9776,4.9779,5.1485,5.1887,5.1569,5.0997,5.1309,-5.1368,-5.1326,-4.9776,-4.9779,-5.1485,-5.1887,-5.1569,-5.0997,-5.1309,0.3,0.3,0.2798,0.2597,0.2597,0.2561,0.2561,0.2561,0.2334
2010-05-26,3.3438,3.2887,1.2431,0.8104,0.5901,0,0,0,0,3.9335,3.8208,3.5487,3.5566,3.7582,3.9058,3.9639,3.9475,3.8872,-0.5897,-0.5321,-2.3056,-2.7462,-3.1681,-3.9058,-3.9639,-3.9475,-3.8872,0.292,0.292,0.2719,0.2521,0.2521,0.2483,0.2483,0.2483,0.2261
2010-05-27,13.7608,13.7687,17.0889,16.9787,17.1754,15.7356,13.572,13.3202,17.797,2.52,2.4932,2.2679,2.2725,2.3804,2.4535,2.5517,2.5382,2.5293,11.2408,11.2755,14.821,14.7062,14.795,13.2821,11.0203,10.782,15.2677,0.2911,0.2911,0.2707,0.2502,0.2502,0.2461,0.2461,0.2461,0.2251
2010-05-28,0.6373,1.4083,0.9913,1.07,1.5027,0.4327,1.306,1.3454,1.6601,3.273,3.1502,2.8865,2.8823,2.7573,2.734,2.7759,2.7946,2.7808,-2.6357,-1.7419,-1.8952,-1.8123,-1.2546,-2.3013,-1.4699,-1.4492,-1.1207,0.3174,0.3174,0.3052,0.2923,0.2923,0.2903,0.2903,0.2903,0.2823
2010-05-29,0.4406,0.7002,0,0,0,0,0,0,0,2.8405,2.6451,2.6022,2.6408,2.7458,3.0995,3.4048,3.4616,3.3259,-2.3999,-1.9449,-2.6022,-2.6408,-2.7458,-3.0995,-3.4048,-3.4616,-3.3259,0.3308,0.3308,0.3159,0.2992,0.2992,0.2971,0.2971,0.2971,0.2893
2010-05-30,2.8324,2.7616,2.8088,2.7065,2.3603,1.7781,0.5035,0,0.5979,4.6939,4.609,4.5378,4.6071,4.8561,4.9882,5.1596,5.1797,5.0733,-1.8615,-1.8474,-1.729,-1.9006,-2.4958,-3.2101,-4.6561,-5.1797,-4.4754,0.3215,0.3215,0.3043,0.2882,0.2882,0.2875,0.2875,0.2875,0.2769
2010-05-31,2.4311,6.5932,2.203,2.085,2.9662,0.8969,1.9512,2.0928,2.022,3.2016,3.0969,3.1476,3.1532,3.1642,3.4646,3.7032,3.7324,3.5907,-0.7705,3.4963,-0.9446,-1.0682,-0.198,-2.5677,-1.752,-1.6396,-1.5687,0.3113,0.3113,0.2939,0.2764,0.2764,0.275,0.275,0.275,0.2622
2010-06-01,3.1707,2.974,3.1943,3.3202,2.9819,4.3273,3.2887,3.0999,4.9882,3.5949,3.5188,3.5808,3.6198,3.8756,4.3118,4.6404,4.6617,4.5587,-0.4242,-0.5448,-0.3865,-0.2996,-0.8937,0.0155,-1.3517,-1.5618,0.4295,0.327,0.327,0.3084,0.2873,0.2873,0.2782,0.2782,0.2782,0.2593
2010-06-02,22.1636,24.6027,19.1739,18.0488,17.2935,14.1699,14.8072,15.9717,10.9677,2.1502,1.9176,1.7433,1.7319,1.6992,2.0117,2.0474,2.1072,1.852,20.0134,22.6851,17.4306,16.3169,15.5943,12.1582,12.7598,13.8645,9.1157,0.3151,0.3151,0.2939,0.273,0.273,0.2706,0.2706,0.2706,0.2591
2010-06-03,4.3352,4.1542,4.5319,4.878,4.343,5.5783,3.6585,3.5169,5.6884,4.2611,4.0566,3.9673,4.0255,4.1937,4.6017,4.7889,4.8664,4.6621,0.0741,0.0976,0.5646,0.8525,0.1493,0.9766,-1.1304,-1.3495,1.0263,0.3638,0.3638,0.3447,0.3276,0.3276,0.3241,0.3241,0.3241,0.3156
2010-06-04,5.1534,6.8686,4.5319,4.1542,4.6499,3.4068,4.2171,4.8308,3.0212,2.8988,2.6322,2.5903,2.6519,2.7738,3.3307,3.5481,3.6605,3.2948,2.2546,4.2364,1.9416,1.5023,1.8761,0.0761,0.669,1.1703,-0.2736,0.3406,0.3406,0.3238,0.3066,0.3066,0.3038,0.3038,0.3038,0.2908
2010-06-05,0,0,0,0,0,0,0,0,0,4.6401,4.5773,4.5058,4.5225,4.69,4.9546,5.0995,5.1159,5.0452,-4.6401,-4.5773,-4.5058,-4.5225,-4.69,-4.9546,-5.0995,-5.1159,-5.0452,0.3567,0.3567,0.335,0.3124,0.3124,0.308,0.308,0.308,0.2943
2010-06-06,0.8418,1.5027,0.5586,0.354,0.8418,0.3855,0,0,0.3698,3.9535,3.7741,3.7185,3.7897,3.7648,4.127,4.1341,4.2416,3.7449,-3.1117,-2.2714,-3.1599,-3.4357,-2.923,-3.7415,-4.1341,-4.2416,-3.3751,0.3366,0.3366,0.3182,0.3004,0.3004,0.2979,0.2979,0.2979,0.2834
